_mean1,_mean2,_mean3,_mean4,label
0.007269017,0.005836963,0.005625948,0.009763909,2
0.007707881,0.006197756,0.006240601,0.008854306,2
0.006844741,0.00529008,0.004891772,0.008173447,2
0.007625596,0.006139992,0.006412709,0.008392351,2
0.006075277,0.005052513,0.005873103,0.007973453,2
0.006176728,0.005170786,0.005890349,0.008006119,2
0.007181796,0.005618412,0.005269047,0.009760756,2
0.005983383,0.004592117,0.00488793,0.006203049,2
0.007206767,0.005823951,0.005726632,0.009380696,2
0.007970518,0.006543698,0.006671117,0.009111142,2
0.007357678,0.005932508,0.005873611,0.008557052,2
0.006876332,0.005333825,0.004974942,0.007910123,2
0.007273195,0.005869942,0.005693604,0.009770958,2
0.007356457,0.005850833,0.005689376,0.009126032,2
0.007630396,0.006094838,0.006247401,0.008201256,2
0.007449175,0.005951983,0.005867877,0.00882702,2
0.006184115,0.005043752,0.005752985,0.007217643,2
0.007193069,0.005737664,0.005496648,0.009994684,2
0.00721103,0.005611305,0.005232532,0.009477949,2
0.005779974,0.004446739,0.004727927,0.007207701,2
0.00732607,0.006051389,0.006245847,0.009459298,2
0.005225749,0.003678659,0.003253568,0.006137343,2
0.006978758,0.005294023,0.004872811,0.007054759,2
0.005808283,0.004480681,0.004780198,0.007231945,2
0.007813775,0.00662876,0.007018082,0.009802295,2
0.00568239,0.004329734,0.004547741,0.007124125,2
0.00608939,0.005085535,0.00588445,0.00798446,2
0.007648126,0.006252859,0.006453584,0.009149437,2
0.005756033,0.004418033,0.00468372,0.007187196,2
0.006004003,0.004810353,0.004964206,0.00718353,2
0.006456464,0.005140335,0.005452362,0.008084338,2
0.006565179,0.005126776,0.004387995,0.010316124,2
0.007269419,0.006148044,0.006662854,0.009482027,2
0.007024107,0.005514193,0.005125931,0.009338151,2
0.006863027,0.005315401,0.004939914,0.008021024,2
0.006266786,0.005114623,0.005733658,0.008115913,2
0.006853869,0.005326578,0.005013155,0.007892821,2
0.007633472,0.00624428,0.006468361,0.009175343,2
0.007351974,0.005846215,0.005694259,0.009113213,2
0.006792126,0.005327823,0.00475436,0.00992517,2
0.007515581,0.006021319,0.00599193,0.008601299,2
0.007051927,0.005557333,0.005201615,0.009363271,2
0.006878536,0.005340067,0.00492332,0.008142332,2
0.007352433,0.005879936,0.005659924,0.009395155,2
0.007355073,0.00588201,0.005762133,0.009098051,2
0.00626562,0.005054758,0.005662206,0.008159768,2
0.006829512,0.00528062,0.004879871,0.008103282,2
0.006909347,0.005210803,0.004821117,0.00679412,2
0.00559979,0.00421845,0.004351792,0.0069733,2
0.006103824,0.005118669,0.005900996,0.007981212,2
0.00721763,0.005842657,0.005763469,0.009381919,2
0.00686488,0.005325935,0.004861997,0.008347939,2
0.007250167,0.005895509,0.005876043,0.009402089,2
0.006077385,0.005046143,0.005961896,0.007719323,2
0.007328472,0.005932748,0.005770469,0.009564044,2
0.006091303,0.005065904,0.006071788,0.007440337,2
0.007598275,0.006238999,0.006473778,0.009181813,2
0.005836785,0.004479977,0.004846767,0.006620755,2
0.007295682,0.005870825,0.005680039,0.009583978,2
0.006840774,0.005297613,0.004822223,0.00840971,2
0.00729091,0.005860989,0.005718426,0.009312105,2
0.007238225,0.005850844,0.005743927,0.009433862,2
0.007143183,0.005665859,0.005351766,0.009461978,2
0.006088011,0.005031682,0.005841761,0.00798771,2
0.008092571,0.006821509,0.007334285,0.009300663,2
0.006182123,0.005061819,0.005870282,0.007787117,2
0.005403645,0.003814097,0.003483418,0.005224751,2
0.00765825,0.00604997,0.006061912,0.007990907,2
0.007184305,0.005604799,0.005354244,0.008061959,2
0.006229514,0.005202361,0.005907696,0.007945201,2
0.006178305,0.004670755,0.004761887,0.006585681,2
0.006856567,0.005316168,0.00484828,0.008369242,2
0.007267714,0.005923972,0.005936785,0.009413176,2
0.005675201,0.004316335,0.00456617,0.006958851,2
0.007383853,0.006030966,0.006018255,0.009456639,2
0.006035652,0.004827412,0.004981508,0.007159605,2
0.007089259,0.005520289,0.005211385,0.008150583,2
0.006877343,0.005338998,0.004852219,0.008360039,2
0.008004526,0.006605271,0.006748951,0.009251709,2
0.008135688,0.00688316,0.007469054,0.009154652,2
0.007468245,0.005971895,0.005903501,0.008762199,2
0.006134135,0.004838904,0.005045906,0.007097238,2
0.007187534,0.005679111,0.005384896,0.009879826,2
0.006181318,0.005154906,0.005967619,0.007762099,2
0.007344512,0.005873587,0.005683271,0.00926045,2
0.006956837,0.005408049,0.005005927,0.008253632,2
0.007379495,0.005896867,0.005682583,0.009275525,2
0.007454268,0.006213792,0.005862275,0.010336161,2
0.007603813,0.006084751,0.006260964,0.00826146,2
0.007370845,0.006225844,0.006719859,0.009539787,2
0.00623604,0.005146478,0.005784076,0.007666357,2
0.00753211,0.006018085,0.005867386,0.008513743,2
0.006236241,0.005212394,0.005885466,0.00801445,2
0.00733465,0.005923273,0.005891507,0.008568419,2
0.005738864,0.004397447,0.004652018,0.007172492,2
0.007942969,0.006654546,0.007123441,0.009383493,2
0.006965517,0.005441984,0.004985967,0.008151127,2
0.00731514,0.005793854,0.005601904,0.009006447,2
0.005670427,0.004310987,0.004554863,0.006967271,2
0.006098923,0.005073776,0.006070063,0.007449068,2
0.007809945,0.006290484,0.006597884,0.008283842,2
0.007234755,0.005871615,0.005757754,0.009445175,2
0.007534809,0.006017498,0.005877257,0.008459343,2
0.007372945,0.005906151,0.005702875,0.009316904,2
0.007309651,0.005788853,0.005514498,0.009038888,2
0.007535272,0.006009165,0.005780597,0.008484282,2
0.006335728,0.004982308,0.005208234,0.007218048,2
0.007729164,0.006222987,0.006449702,0.008388332,2
0.005220605,0.003696919,0.003269698,0.006837648,2
0.006980745,0.005428314,0.005043021,0.008235027,2
0.007414719,0.006090858,0.006096638,0.010535479,2
0.007360724,0.006078436,0.00604767,0.009643635,2
0.006083061,0.005031038,0.005846765,0.007982915,2
0.008096629,0.006801904,0.007044654,0.009702473,2
0.007167538,0.005552156,0.005145333,0.009617894,2
0.005709783,0.004412864,0.004750905,0.006918922,2
0.006866079,0.005324355,0.004862801,0.008367135,2
0.007386232,0.005965687,0.006031276,0.008602462,2
0.008130122,0.006848396,0.00732257,0.009300169,2
0.007180287,0.005822974,0.005950895,0.008793506,2
0.007339784,0.006158604,0.00659522,0.009380708,2
0.006250857,0.004725581,0.004780532,0.006387915,2
0.007604297,0.006121611,0.006387866,0.008401072,2
0.008026572,0.006726676,0.007121538,0.009434326,2
0.007333308,0.005828244,0.005743305,0.009006195,2
0.005319378,0.00376185,0.003341237,0.006231108,2
0.007804416,0.006294322,0.006621283,0.008319137,2
0.006084584,0.005056364,0.006018736,0.007575022,2
0.007531954,0.006034877,0.006067027,0.008447106,2
0.007058327,0.005613438,0.005401773,0.007683206,3
0.008726833,0.007315378,0.007610744,0.009032119,3
0.00680863,0.005307475,0.005741145,0.006570914,3
0.006070383,0.004521459,0.004536653,0.005724029,3
0.006590522,0.005125264,0.005557839,0.006475946,3
0.006025423,0.004568172,0.004363934,0.005613232,3
0.005759526,0.004297023,0.003894153,0.005281732,3
0.005944887,0.004451828,0.004172283,0.005421282,3
0.005265873,0.00377915,0.003255968,0.004768505,3
0.006391401,0.005037355,0.004986528,0.006684958,3
0.006281172,0.004872454,0.004746385,0.006427984,3
0.005992647,0.0044874,0.004323089,0.005763378,3
0.005883338,0.004315421,0.004355266,0.005046736,3
0.007501209,0.005827418,0.005860637,0.007410634,3
0.005572164,0.003991307,0.003806931,0.005216212,3
0.00752577,0.005951598,0.00594384,0.008141343,3
0.009518649,0.007741153,0.008930486,0.010177431,3
0.005584422,0.004126541,0.003931796,0.006339494,3
0.005870438,0.004219742,0.003914626,0.005364389,3
0.00593778,0.004348567,0.004194958,0.004954127,3
0.007319114,0.005708895,0.0055767,0.007443913,3
0.005556079,0.003969215,0.003687317,0.004834715,3
0.005568557,0.00393979,0.003610664,0.005150251,3
0.005773357,0.00418718,0.00406108,0.005005647,3
0.00757619,0.006316311,0.006502002,0.008989782,3
0.005719844,0.00411783,0.003957756,0.005142244,3
0.005596804,0.004038168,0.003829658,0.005486294,3
0.005709759,0.004090502,0.004102487,0.004982092,3
0.005570023,0.004032847,0.003678149,0.005172528,3
0.006352849,0.004983551,0.004925647,0.006736371,3
0.006020923,0.004538232,0.004401128,0.006096906,3
0.005297026,0.003827176,0.0034771,0.006207789,3
0.006107015,0.004482283,0.004291281,0.005878844,3
0.00594476,0.004369445,0.004195688,0.005792059,3
0.00600307,0.004428813,0.00425149,0.00563544,3
0.005570195,0.003960873,0.003688372,0.004993053,3
0.005953397,0.004433493,0.004322477,0.005634413,3
0.005732833,0.004141166,0.003775984,0.005154945,3
0.006126666,0.004539773,0.004449742,0.005396117,3
0.005703686,0.0040746,0.003731353,0.005038881,3
0.007816205,0.00625054,0.006075656,0.008895841,3
0.007527792,0.006032366,0.005760755,0.009466147,3
0.007473505,0.005906474,0.00557755,0.009365834,3
0.00769783,0.006121579,0.00583894,0.008587427,3
0.007645188,0.00612155,0.006021147,0.008913324,3
0.007430946,0.005961796,0.005816377,0.009161338,3
0.005940106,0.004335549,0.004026468,0.005954094,3
0.006265099,0.004589471,0.004384279,0.005644353,3
0.005940261,0.004300846,0.004084057,0.005414378,3
0.006098303,0.004509797,0.004470249,0.005646989,3
0.006216236,0.004707495,0.004785183,0.005631514,3
0.006041738,0.004489656,0.004470116,0.005854479,3
0.007467091,0.005773924,0.005809363,0.007598671,3
0.008086452,0.006495403,0.006708572,0.008021586,3
0.007931903,0.006374819,0.006505936,0.008331673,3
0.007781702,0.006242855,0.00623122,0.007673692,3
0.005896164,0.004362516,0.004149856,0.005992547,3
0.006012712,0.004440064,0.004332109,0.005944218,3
0.005635027,0.004035669,0.003622901,0.005921245,3
0.005791483,0.004280972,0.00412367,0.00706282,3
0.008412022,0.00658669,0.006536554,0.007771538,3
0.007763312,0.006170818,0.005985582,0.008750857,3
0.007854825,0.006294904,0.006188317,0.008523492,3
0.007824764,0.006248998,0.006144905,0.009057035,3
0.007738008,0.006172361,0.006035265,0.00885805,3
0.007785005,0.006365481,0.006623769,0.008736311,3
0.006982505,0.005527006,0.005174926,0.008685774,3
0.006670049,0.005311137,0.005633014,0.006634529,3
0.006271596,0.004814845,0.004990509,0.006148394,3
0.006311822,0.004915998,0.005251155,0.006380891,3
0.006399217,0.004855352,0.005079009,0.005533746,3
0.005863475,0.004179146,0.00382853,0.005886732,3
0.006302217,0.004483993,0.004253368,0.005302596,3
0.006218527,0.00447796,0.004313349,0.005167687,3
0.005665892,0.004078253,0.003731045,0.005755766,3
0.005408461,0.003878067,0.003562125,0.005941809,3
0.005480244,0.003949123,0.003677067,0.005869065,3
0.005748959,0.004277548,0.004268751,0.005485388,3
0.005915203,0.004282871,0.004145101,0.005094244,3
0.005759032,0.004163797,0.003959683,0.005368994,3
0.006098475,0.004403986,0.004219397,0.005339833,3
0.005944668,0.004307494,0.004173235,0.005032448,3
0.007396843,0.005766368,0.005500622,0.008769511,3
0.005402418,0.004059638,0.00458684,0.006690381,3
0.005608006,0.004366895,0.005189167,0.007193394,3
0.005470695,0.004159319,0.004904656,0.006714025,3
0.005499474,0.004209183,0.004820395,0.00709841,3
0.005495592,0.004198018,0.004962961,0.006637316,3
0.005454395,0.004164247,0.004821626,0.007075401,3
0.005620297,0.004351828,0.004873728,0.00739069,3
0.005825485,0.004534671,0.005060866,0.007030732,3
0.005655385,0.004359249,0.004851813,0.007116578,3
0.005568426,0.00431184,0.004786114,0.007219489,3
0.005596957,0.004248896,0.004831886,0.006864144,3
0.005556415,0.004289687,0.005069144,0.007170557,3
0.005340183,0.003978517,0.004598276,0.006678081,3
0.005430428,0.004032903,0.00449151,0.006212302,3
0.005493905,0.004076522,0.004564985,0.006233234,3
0.005517251,0.004107017,0.004593636,0.006470502,3
0.005481998,0.004212034,0.004953338,0.007146203,3
0.005507311,0.004310081,0.005023749,0.007386208,3
0.005576068,0.004267607,0.005120069,0.006761246,3
0.005616693,0.00426905,0.005048839,0.006612164,3
0.005614531,0.004284097,0.005011808,0.006711174,3
0.005734481,0.004402499,0.005233996,0.006839732,3
0.005469777,0.004022333,0.0045516,0.00604987,3
0.0055232,0.004132793,0.004749519,0.006407076,3
0.005748101,0.004456069,0.005299208,0.006858229,3
0.005708544,0.004484271,0.005338444,0.007338203,3
0.005776292,0.004464191,0.005566794,0.007266132,3
0.005462116,0.004140648,0.004633155,0.006678427,3
0.005502606,0.004148736,0.004746757,0.00648641,3
0.00540163,0.003799053,0.003444788,0.005717031,3
0.005481471,0.003922051,0.003532364,0.005717663,3
0.005663514,0.004212759,0.003995214,0.006544606,3
0.005472579,0.003937731,0.003613865,0.006004669,3
0.005596201,0.003994303,0.003571303,0.005774546,3
0.005632456,0.004034788,0.00365304,0.005628447,3
0.005574794,0.004037792,0.003760192,0.005979248,3
0.005476021,0.00395358,0.003502691,0.006311977,3
0.005473985,0.003919768,0.003463156,0.0060281,3
0.005480345,0.003929123,0.003410435,0.006487025,3
0.007214686,0.005572008,0.005258406,0.008094537,3
0.007124189,0.005549329,0.005140403,0.008333027,3
0.007099418,0.00544788,0.005110701,0.008410753,3
0.006833253,0.005292784,0.004893603,0.00941278,3
0.006765633,0.00531127,0.005326904,0.007843677,3
0.005651625,0.004180807,0.003860508,0.00727184,3
0.005919661,0.004408804,0.004359224,0.005708359,3
0.006023814,0.004348048,0.004184993,0.004693005,3
0.006217235,0.004583068,0.004473895,0.00508466,3
0.005875016,0.004290935,0.00414363,0.005193884,3
0.005940229,0.004262015,0.004002968,0.004698238,3
0.007867525,0.006128343,0.006049251,0.007271904,3
0.005597105,0.004022048,0.003660703,0.005563348,3
0.007596331,0.005891935,0.005767546,0.007450131,3
0.005950381,0.004307426,0.004060766,0.005103974,3
0.005912361,0.004285789,0.004075268,0.005091445,3
0.005742936,0.004146178,0.003785448,0.005670296,3
0.005412215,0.003829547,0.003444221,0.005445844,3
0.006154482,0.004531429,0.00446553,0.00473061,3
0.006151512,0.004503549,0.004444141,0.004950321,3
0.006303353,0.00469588,0.004652924,0.005132795,3
0.007947855,0.006292863,0.006346068,0.007444822,3
0.00792292,0.006215721,0.006200298,0.007207475,3
0.005878439,0.004246238,0.003995381,0.004955311,3
0.006244195,0.004633577,0.004558284,0.004697268,3
0.005768752,0.004190399,0.003905392,0.005243833,3
0.005874544,0.004262388,0.004052855,0.005041054,3
0.00604967,0.004482579,0.004377056,0.005324565,3
0.005987036,0.004359047,0.004214275,0.004404769,3
0.007710273,0.006036847,0.005906353,0.007764131,3
0.007557415,0.005956861,0.005784849,0.007920609,3
0.006038813,0.004502738,0.004549001,0.005380591,3
0.007678769,0.006103979,0.006005652,0.008408796,3
0.007685448,0.006101303,0.006067401,0.007927573,3
0.007702071,0.006001963,0.005804988,0.006800436,3
0.007973892,0.006244938,0.006256992,0.007192191,3
0.005913932,0.004272132,0.004140872,0.005258598,3
0.005758923,0.004158711,0.003841511,0.005145158,3
0.006528231,0.005059603,0.005069424,0.006365378,3
0.005732797,0.004132298,0.003845064,0.005553616,3
0.005564527,0.004040197,0.003780143,0.005471654,3
0.0054202,0.003771229,0.003266851,0.005156791,3
0.005695284,0.004079909,0.003708848,0.005418901,3
0.006012341,0.004478248,0.004337493,0.005529962,3
0.005834442,0.004242949,0.003977931,0.005332543,3
0.005602464,0.004017577,0.003620971,0.005321027,3
0.006965689,0.005428568,0.005053236,0.008182888,3
0.006041871,0.00429934,0.004077015,0.005428563,3
0.005866656,0.004277314,0.004044265,0.005392436,3
0.007171561,0.005566803,0.005161055,0.008410673,3
0.007594193,0.005982688,0.005799928,0.00792755,3
0.00789272,0.00642177,0.006303799,0.009267918,3
0.007811734,0.006349449,0.006251549,0.009226482,3
0.005531142,0.00399047,0.003569737,0.00592284,3
0.005622824,0.004065794,0.003722403,0.005451462,3
0.005634634,0.004085567,0.003828642,0.00511888,3
0.006171521,0.004615295,0.004432081,0.005625836,3
0.005478259,0.003897166,0.003495866,0.004730989,3
0.005659575,0.004040577,0.003713358,0.004898056,3
0.005791055,0.00420654,0.003869516,0.005480518,3
0.005372602,0.00375758,0.003219463,0.005476734,3
0.005823342,0.004226784,0.004144289,0.005403338,3
0.007189396,0.005812753,0.005581121,0.008895394,3
0.007378209,0.005979548,0.005868881,0.008708594,3
0.005883136,0.004260188,0.00398571,0.005090033,3
0.005888633,0.004291379,0.003995221,0.00577718,3
0.005748784,0.004110503,0.003687803,0.004903588,3
0.006443712,0.00475326,0.004584021,0.005586008,3
0.005644304,0.004071576,0.003775857,0.005142862,3
0.005412895,0.003921604,0.003456619,0.005489656,3
0.007951996,0.006129221,0.005988963,0.007572516,3
0.005843675,0.004195671,0.003818677,0.005787657,3
0.005739573,0.004118488,0.003790873,0.005655982,3
0.007496665,0.005831015,0.005589748,0.007833955,3
0.00746758,0.005755557,0.005419323,0.007991779,3
0.007988483,0.006255998,0.006260612,0.007587574,3
0.007721662,0.006029859,0.005917474,0.007602277,3
0.008014712,0.006250271,0.006175129,0.007380347,3
0.007924445,0.00614954,0.006073588,0.007420716,3
0.005913363,0.004237329,0.004065896,0.004201266,3
0.008442792,0.006600605,0.006610572,0.007321689,3
0.005814298,0.004226585,0.003932616,0.005613197,3
0.005265358,0.003710053,0.003223662,0.006103101,3
0.006469773,0.00473997,0.004508376,0.005573016,3
0.005836086,0.004273204,0.004022886,0.005385877,3
0.00568711,0.004100679,0.003800877,0.005459191,3
0.005669045,0.004097428,0.003709327,0.005713832,3
0.005663179,0.004094171,0.003790674,0.005486552,3
0.0056704,0.004117598,0.003846386,0.00548944,3
0.005822543,0.004239468,0.003965496,0.005788936,3
0.005654092,0.004034104,0.003695065,0.006553101,3
0.007423731,0.00579175,0.005581918,0.007916422,3
0.007338767,0.005765295,0.005564088,0.007988606,3
0.007491392,0.005938198,0.005785055,0.008031049,3
0.007595929,0.005961622,0.005778526,0.007850013,3
0.007495447,0.005850301,0.005723596,0.007653162,3
0.005201681,0.00364207,0.003054773,0.006278684,3
0.005616693,0.004097591,0.00375847,0.006450496,3
0.005486041,0.00393079,0.003517609,0.006151073,3
0.00750334,0.005951975,0.005811184,0.008432436,3
0.00734652,0.005909816,0.005771942,0.009190136,3
0.007536402,0.006033288,0.005916399,0.008442012,3
0.007732177,0.00614523,0.006030687,0.008169824,3
0.007818853,0.006221584,0.00621196,0.008120855,3
0.007478651,0.005957156,0.005822099,0.008479524,3
0.007564992,0.006034676,0.005949088,0.008644092,3
0.007468711,0.005824933,0.005666517,0.007844677,3
0.00770023,0.006039458,0.005871025,0.007757844,3
0.007329413,0.005695157,0.005406136,0.008161674,3
0.00756138,0.00581067,0.005726612,0.007183369,3
0.007749815,0.006068689,0.005997072,0.007582511,3
0.007311218,0.005806027,0.005578567,0.009032408,3
0.005472339,0.003954577,0.003722637,0.005851421,3
0.008167804,0.006681091,0.006915802,0.008293976,3
0.00675335,0.005395827,0.005659873,0.006731931,3
0.007695417,0.005974602,0.005875074,0.007498957,3
0.007834464,0.006019293,0.006083376,0.008201023,3
0.007895501,0.006215769,0.006148657,0.008193255,3
0.007182037,0.005598289,0.005488844,0.007949113,3
0.007953019,0.005874186,0.00564209,0.007111143,3
0.006146167,0.0046319,0.004611567,0.006543034,3
0.006200455,0.004448915,0.004130231,0.006485566,3
0.005946591,0.004386538,0.004218696,0.005926967,3
0.005831829,0.00422133,0.003989131,0.005703628,3
0.005767591,0.00413102,0.00376935,0.006561664,3
0.007676097,0.006125061,0.006153482,0.007973186,3
0.007238709,0.006074161,0.006721506,0.009134778,3
0.006159552,0.004634236,0.004490843,0.006442744,3
0.006924756,0.005728647,0.006265464,0.007972362,3
0.00723463,0.006070555,0.006814121,0.008308609,3
0.007239014,0.006169104,0.006867328,0.008854955,3
0.007330368,0.006211785,0.006897809,0.008450707,3
0.012084404,0.010887441,0.012906788,0.011398876,3
0.012230699,0.01100969,0.013001347,0.011280216,3
0.008310153,0.006479615,0.00637592,0.006945155,3
0.008615588,0.006777521,0.006784345,0.007053296,3
0.008465802,0.006686169,0.006735806,0.007179532,3
0.007909465,0.00587595,0.005352896,0.007317018,3
0.006749752,0.005794365,0.00522285,0.006836583,3
0.006867462,0.005560787,0.004977702,0.005737452,3
0.006804309,0.004916048,0.004749854,0.006704732,3
0.007004419,0.005003801,0.004858767,0.006915043,3
0.008271995,0.006354889,0.006163554,0.008513424,3
0.008148722,0.006366243,0.006240765,0.008462539,3
0.011202053,0.010042868,0.011470344,0.011416805,3
0.008983253,0.007350008,0.007019114,0.007589441,3
0.008792764,0.007144996,0.006879744,0.007488258,3
0.010847079,0.009463038,0.010483141,0.011898486,3
0.01129818,0.010026418,0.011313815,0.012528359,3
0.010515377,0.009112257,0.009623761,0.010125322,3
0.005903788,0.004299479,0.004433045,0.005723198,3
0.007066784,0.005609461,0.005194459,0.009662932,3
0.006270556,0.004884235,0.004864213,0.00785002,3
0.005989805,0.004442904,0.004465377,0.005947291,3
0.005542378,0.004093086,0.003800074,0.007758034,3
0.00741499,0.005953884,0.005787523,0.009699255,3
0.00700747,0.005539943,0.005205965,0.0097049,3
0.006930331,0.005555871,0.005112737,0.009849217,3
0.007523681,0.006081681,0.006179886,0.009119627,3
0.006743921,0.005220566,0.004675427,0.009455957,3
0.005669083,0.004155333,0.003808514,0.006140089,3
0.005656301,0.004203526,0.00391869,0.006917737,3
0.005863972,0.004331199,0.00399632,0.006758016,3
0.007453567,0.006031649,0.006650222,0.009828949,3
0.002724235,0.001743026,0.001352672,0.001847901,3
0.006230392,0.00485936,0.005179006,0.007114695,3
0.005687037,0.004243529,0.004635454,0.007172209,3
0.007947882,0.006528506,0.006933867,0.008574829,3
0.005653045,0.00419226,0.003811071,0.00679612,3
0.007154807,0.005786741,0.005563068,0.009834016,3
0.00685881,0.005373906,0.005417685,0.006354077,3
0.005710234,0.004184753,0.003879298,0.006210471,3
0.006211399,0.004436352,0.004199441,0.005897824,3
0.006983374,0.005536712,0.004865596,0.009581671,3
0.006139985,0.004289165,0.00395615,0.005853152,3
0.005899539,0.004319829,0.003965818,0.007662904,3
0.005842355,0.004464535,0.004048433,0.00784267,3
0.005410776,0.003811266,0.003323644,0.005555802,3
0.005468926,0.003896603,0.003531619,0.005216488,3
0.005700853,0.003675202,0.005722995,0.003640347,3
0.005555584,0.003536618,0.005561023,0.003528907,3
0.005708738,0.003760196,0.005588019,0.003733213,3
0.005218917,0.003058369,0.00523708,0.003046004,3
0.007598722,0.00583573,0.007585668,0.005831984,3
0.005895688,0.003961459,0.005857971,0.003918945,3
0.005877442,0.00399637,0.005857971,0.003918945,3
0.007141091,0.005339423,0.007099753,0.005293361,3
0.007166855,0.005371852,0.007153744,0.005330507,3
0.007723966,0.006179308,0.007666654,0.006147728,3
0.007555525,0.005978474,0.007558673,0.006036289,3
0.007640514,0.005876189,0.007612663,0.005776264,3
0.00764891,0.005906119,0.007639658,0.005850557,3
0.00787045,0.006303618,0.00780163,0.006184875,3
0.007980194,0.006341165,0.007909611,0.006184875,3
0.007709167,0.00577339,0.007666654,0.005720545,3
0.00758318,0.005677023,0.007477687,0.005497666,3
0.007551936,0.005859621,0.007585668,0.005757691,3
0.007683585,0.006092153,0.007666654,0.00592485,3
0.007411834,0.005593302,0.007369706,0.005479093,3
0.00725363,0.005328632,0.00723473,0.005274788,3
0.007392645,0.005632755,0.007369706,0.005627679,3
0.007369837,0.005457696,0.007369706,0.005423373,3
0.007511128,0.005501228,0.007531677,0.005516239,3
0.007437175,0.005533458,0.007396701,0.005516239,3
0.007393946,0.005511765,0.007396701,0.005479093,3
0.007290958,0.005421273,0.007342711,0.005349081,3
0.007450305,0.005553664,0.007450692,0.005516239,3
0.007273125,0.005320603,0.007153744,0.005293361,3
0.007406371,0.00587398,0.007342711,0.005720545,3
0.006082584,0.004713748,0.005084267,0.006368973,3
0.006834406,0.004224069,0.004046209,0.007201381,4
0.007277816,0.005859427,0.005594219,0.009587257,4
0.005162506,0.00375648,0.003144054,0.008276129,4
0.007641876,0.006439808,0.006954568,0.008949704,4
0.007686702,0.006539938,0.00699135,0.009424816,4
0.007523043,0.006302163,0.006577089,0.009757152,4
0.007276322,0.005948855,0.005613888,0.010304233,4
0.006756371,0.005394698,0.005003054,0.010474881,4
0.006567513,0.00526957,0.004691157,0.010734031,4
0.005176839,0.003772417,0.003204197,0.007467475,4
0.00510072,0.003608574,0.002992391,0.007035485,4
0.005087717,0.003641642,0.003115231,0.007874348,4
0.005128931,0.003772844,0.0033953,0.007011474,4
0.005197645,0.003845904,0.003467974,0.007593673,4
0.005754205,0.004316097,0.004264568,0.005717372,4
0.003118267,0.002318175,0.002291838,0.003096482,4
0.00314355,0.002327744,0.002272223,0.00314939,4
0.003134946,0.002273891,0.002257154,0.00295272,4
0.003191691,0.002421912,0.002415056,0.003399465,4
0.003200356,0.002446248,0.002488755,0.003259212,4
0.003135848,0.002248284,0.002151369,0.002748787,4
0.003098384,0.002199195,0.002065804,0.002768069,4
0.003089182,0.002227124,0.002070858,0.002830734,4
0.006106881,0.005010231,0.005627862,0.007592877,4
0.007052284,0.006097612,0.00702492,0.008662547,4
0.006306262,0.005298369,0.006004017,0.008111982,4
0.006009713,0.004884111,0.005462079,0.007314155,4
0.006010706,0.00492567,0.005573035,0.007622619,4
0.003210977,0.002334857,0.002228104,0.002904372,4
0.002995206,0.002141032,0.002001145,0.00292904,4
0.003044089,0.002228384,0.002174237,0.002870467,4
0.003027925,0.002204893,0.002219513,0.002999569,4
0.002998721,0.002173894,0.002160607,0.00308083,4
0.003171342,0.002390376,0.002423599,0.002266801,4
0.003039811,0.002170586,0.002036722,0.002733522,4
0.003123528,0.00228242,0.002198717,0.002912896,4
0.0031629,0.002268656,0.002170196,0.002791124,4
0.003088178,0.002218256,0.002144947,0.002811377,4
0.005430399,0.004214179,0.00376746,0.004431151,4
0.00544837,0.004244368,0.003828649,0.004981736,4
0.0054175,0.004141743,0.003882978,0.004166372,4
0.005510653,0.00426846,0.004168399,0.004740289,4
0.005455966,0.004192918,0.003936632,0.004515591,4
0.004888707,0.003569487,0.002764007,0.004534792,4
0.005383513,0.00437962,0.003815115,0.00414135,4
0.00540718,0.00418012,0.003679876,0.003943628,4
0.005481749,0.004252972,0.003981475,0.004290478,4
0.005233687,0.004205902,0.003524385,0.003755758,4
0.005250699,0.003933525,0.003247237,0.003405646,4
0.005495511,0.004295532,0.003713792,0.003981506,4
0.006381566,0.00488722,0.004171018,0.006809699,4
0.006378691,0.00480281,0.004140991,0.006721577,4
0.006591325,0.005276329,0.004389398,0.007016987,4
0.006621754,0.005227875,0.004367935,0.007044744,4
0.006624926,0.005255074,0.004421571,0.007088446,4
0.005285051,0.003979511,0.003563229,0.003625805,4
0.0060815,0.004784887,0.003830219,0.012441293,4
0.006251919,0.004877337,0.00409174,0.010906849,4
0.006141027,0.004743151,0.003929567,0.011301418,4
0.006092746,0.004720155,0.003833905,0.011896277,4
0.006866042,0.005523696,0.005177098,0.008213696,4
0.006105898,0.004720949,0.003874527,0.009918839,4
0.006030736,0.004580131,0.003711597,0.011178671,4
0.00559466,0.00423144,0.003879322,0.006749062,4
0.005455531,0.00389606,0.003535644,0.007440506,4
0.005239869,0.004080447,0.003544938,0.007308904,4
0.006746693,0.005511976,0.005164458,0.008592864,4
0.00669784,0.005407881,0.005115768,0.007806052,4
0.006543996,0.005304295,0.004638301,0.00925686,4
0.006524552,0.005183352,0.004588148,0.008608361,4
0.006518848,0.005089929,0.004574952,0.008695952,4
0.002716641,0.001787086,0.001445496,0.002881366,4
0.00274166,0.001834315,0.001539749,0.002636087,4
0.002687686,0.001770092,0.001355603,0.00317343,4
0.002778155,0.001852878,0.001517987,0.003018556,4
0.002713342,0.001796677,0.001431664,0.002911651,4
